user_id,tier,region,compliance_group,route_path,timestamp_utc,component_id,version_ids,compliance_statuses,rollout_pcts,stability_scores,active_version_id,fallback_version_id,ground_truth_version_id
fallback_user_0040,standard,SG,C,/audit-log,1750072000.0,comp_fallback,v1;v2;v3;v4,approved;approved;pending;pending,0.0;0.0;0.0;0.0,0.79;0.8;0.64;0.55,v1,v1,v1
fallback_user_0041,standard,US,A,/settings,1750073800.0,comp_fallback,v1;v2;v3,approved;approved;approved,0.0;0.0;0.0,0.76;0.57;0.52,v1,v1,v1
fallback_user_0042,standard,FR,C,/api/v1/versions,1750075600.0,comp_fallback,v1;v2,pending;pending,0.0;0.0,0.81;0.67,v1,v1,v1
fallback_user_0043,standard,US,A,/audit-log,1750077400.0,comp_fallback,v1,approved,0.0,0.72,v1,v1,v1
fallback_user_0044,standard,CA,A,/transactions,1750079200.0,comp_fallback,v1;v2;v3;v4,pending;approved;approved;approved,0.0;0.0;0.0;0.0,0.73;0.68;0.93;0.75,v1,v1,v1
fallback_user_0045,premium,DE,B,/api/v1/versions,1750081000.0,comp_fallback,v1;v2;v3,pending;pending;pending,0.0;0.0;0.0,0.68;0.87;0.51,v1,v1,v1
fallback_user_0046,standard,GB,C,/dashboard,1750082800.0,comp_fallback,v1;v2,pending;pending,0.0;0.0,0.57;0.86,v1,v1,v1
fallback_user_0047,admin,FR,A,/api/v1/flags,1750084600.0,comp_fallback,v1;v2;v3;v4,pending;pending;pending;approved,0.0;0.0;0.0;0.0,0.79;0.99;0.56;0.91,v1,v1,v1
fallback_user_0048,standard,US,B,/dashboard,1750086400.0,comp_fallback,v1,approved,0.0,0.6,v1,v1,v1
fallback_user_0049,admin,CA,C,/audit-log,1750088200.0,comp_fallback,v1;v2;v3;v4,approved;pending;pending;approved,0.0;0.0;0.0;0.0,0.8;0.91;0.99;0.57,v1,v1,v1
fallback_user_0050,admin,GB,A,/settings,1750090000.0,comp_fallback,v1;v2,approved;pending,0.0;0.0,0.86;0.66,v1,v1,v1
fallback_user_0051,premium,GB,C,/transactions,1750091800.0,comp_fallback,v1,pending,0.0,0.93,v1,v1,v1
fallback_user_0052,premium,CA,C,/api/v1/versions,1750093600.0,comp_fallback,v1;v2,approved;approved,0.0;0.0,0.82;0.53,v1,v1,v1
fallback_user_0053,admin,DE,B,/reports,1750095400.0,comp_fallback,v1;v2;v3,approved;approved;approved,0.0;0.0;0.0,0.62;0.66;0.87,v1,v1,v1
fallback_user_0054,admin,AU,A,/admin,1750097200.0,comp_fallback,v1;v2;v3;v4,approved;approved;approved;approved,0.0;0.0;0.0;0.0,0.81;0.54;0.52;0.95,v1,v1,v1
fallback_user_0055,premium,US,B,/login,1750099000.0,comp_fallback,v1;v2;v3;v4,pending;pending;pending;pending,0.0;0.0;0.0;0.0,0.79;0.77;0.68;0.52,v1,v1,v1
fallback_user_0056,premium,GB,A,/settings,1750100800.0,comp_fallback,v1;v2;v3;v4,pending;pending;pending;approved,0.0;0.0;0.0;0.0,0.71;0.62;0.86;0.9,v1,v1,v1
fallback_user_0057,admin,GB,B,/dashboard,1750102600.0,comp_fallback,v1;v2,approved;pending,0.0;0.0,0.76;0.88,v1,v1,v1
fallback_user_0058,standard,DE,C,/users,1750104400.0,comp_fallback,v1;v2;v3,pending;approved;approved,0.0;0.0;0.0,0.88;0.95;0.54,v1,v1,v1
fallback_user_0059,standard,DE,C,/transactions,1750106200.0,comp_fallback,v1;v2;v3;v4,approved;pending;pending;approved,0.0;0.0;0.0;0.0,0.92;1.0;0.67;0.84,v1,v1,v1
fallback_user_0060,premium,AU,A,/login,1750108000.0,comp_fallback,v1;v2;v3;v4,pending;pending;approved;pending,0.0;0.0;0.0;0.0,0.95;0.6;0.56;0.88,v1,v1,v1
fallback_user_0061,premium,US,A,/admin,1750109800.0,comp_fallback,v1;v2;v3;v4,approved;approved;approved;pending,0.0;0.0;0.0;0.0,0.73;0.86;0.78;0.82,v1,v1,v1
fallback_user_0062,admin,FR,B,/users,1750111600.0,comp_fallback,v1;v2;v3,approved;approved;pending,0.0;0.0;0.0,0.72;0.66;0.58,v1,v1,v1
fallback_user_0063,premium,DE,B,/admin,1750113400.0,comp_fallback,v1;v2,approved;pending,0.0;0.0,0.73;0.53,v1,v1,v1
fallback_user_0064,standard,AU,B,/api/v1/flags,1750115200.0,comp_fallback,v1,approved,0.0,0.73,v1,v1,v1
fallback_user_0065,premium,FR,A,/audit-log,1750117000.0,comp_fallback,v1,approved,0.0,0.62,v1,v1,v1
fallback_user_0066,admin,US,A,/reports,1750118800.0,comp_fallback,v1;v2;v3,approved;approved;approved,0.0;0.0;0.0,0.78;0.67;0.85,v1,v1,v1
fallback_user_0067,premium,US,C,/users,1750120600.0,comp_fallback,v1;v2;v3;v4,approved;pending;approved;approved,0.0;0.0;0.0;0.0,0.8;0.78;0.82;0.51,v1,v1,v1
fallback_user_0068,standard,CA,B,/dashboard,1750122400.0,comp_fallback,v1;v2,pending;pending,0.0;0.0,0.53;0.93,v1,v1,v1
fallback_user_0069,standard,AU,B,/reports,1750124200.0,comp_fallback,v1;v2;v3,approved;pending;pending,0.0;0.0;0.0,0.89;0.81;0.74,v1,v1,v1
fallback_user_0070,standard,FR,B,/dashboard,1750126000.0,comp_fallback,v1;v2;v3;v4,approved;pending;pending;pending,0.0;0.0;0.0;0.0,0.77;0.97;0.75;0.7,v1,v1,v1
fallback_user_0071,admin,DE,C,/api/v1/flags,1750127800.0,comp_fallback,v1;v2;v3;v4,approved;pending;approved;pending,0.0;0.0;0.0;0.0,0.73;0.94;0.8;0.66,v1,v1,v1
fallback_user_0072,standard,DE,B,/dashboard,1750129600.0,comp_fallback,v1;v2;v3;v4,pending;pending;approved;approved,0.0;0.0;0.0;0.0,0.89;0.74;0.67;0.82,v1,v1,v1
fallback_user_0073,standard,AU,C,/dashboard,1750131400.0,comp_fallback,v1;v2;v3;v4,approved;pending;pending;approved,0.0;0.0;0.0;0.0,0.51;0.55;0.65;0.55,v1,v1,v1
fallback_user_0074,admin,DE,A,/reports,1750133200.0,comp_fallback,v1,approved,0.0,0.73,v1,v1,v1
fallback_user_0075,premium,AU,A,/audit-log,1750135000.0,comp_fallback,v1;v2,pending;approved,0.0;0.0,0.88;0.78,v1,v1,v1
fallback_user_0076,standard,JP,A,/audit-log,1750136800.0,comp_fallback,v1;v2;v3,pending;approved;pending,0.0;0.0;0.0,0.96;0.85;0.76,v1,v1,v1
fallback_user_0077,premium,JP,A,/transactions,1750138600.0,comp_fallback,v1;v2,pending;pending,0.0;0.0,0.99;0.94,v1,v1,v1
fallback_user_0078,standard,CA,A,/audit-log,1750140400.0,comp_fallback,v1,approved,0.0,0.7,v1,v1,v1
fallback_user_0079,admin,US,A,/transactions,1750142200.0,comp_fallback,v1;v2;v3,approved;approved;pending,0.0;0.0;0.0,0.66;0.65;0.82,v1,v1,v1
fallback_user_0080,admin,JP,B,/users,1750144000.0,comp_fallback,v1;v2,approved;approved,0.0;0.0,0.66;0.64,v1,v1,v1
fallback_user_0081,standard,US,B,/login,1750145800.0,comp_fallback,v1;v2,pending;approved,0.0;0.0,0.61;0.95,v1,v1,v1
fallback_user_0082,premium,US,C,/api/v1/versions,1750147600.0,comp_fallback,v1,pending,0.0,0.93,v1,v1,v1
fallback_user_0083,standard,CA,A,/audit-log,1750149400.0,comp_fallback,v1;v2;v3;v4,pending;approved;approved;pending,0.0;0.0;0.0;0.0,0.58;0.65;0.66;0.64,v1,v1,v1
fallback_user_0084,admin,FR,B,/reports,1750151200.0,comp_fallback,v1,pending,0.0,0.7,v1,v1,v1
fallback_user_0085,admin,FR,A,/login,1750153000.0,comp_fallback,v1,approved,0.0,0.68,v1,v1,v1
fallback_user_0086,premium,US,A,/transactions,1750154800.0,comp_fallback,v1;v2;v3;v4,approved;approved;pending;pending,0.0;0.0;0.0;0.0,0.76;0.79;0.9;0.77,v1,v1,v1
fallback_user_0087,standard,JP,A,/api/v1/versions,1750156600.0,comp_fallback,v1;v2;v3,approved;pending;pending,0.0;0.0;0.0,0.52;0.74;0.72,v1,v1,v1
fallback_user_0088,premium,AU,B,/audit-log,1750158400.0,comp_fallback,v1;v2;v3;v4,approved;approved;pending;approved,0.0;0.0;0.0;0.0,0.56;0.93;0.96;0.52,v1,v1,v1
fallback_user_0089,standard,US,A,/audit-log,1750160200.0,comp_fallback,v1;v2;v3,pending;pending;pending,0.0;0.0;0.0,0.82;0.62;0.91,v1,v1,v1
fallback_user_0090,admin,DE,B,/reports,1750162000.0,comp_fallback,v1;v2,approved;approved,0.0;0.0,0.57;0.58,v1,v1,v1
fallback_user_0091,standard,AU,C,/api/v1/flags,1750163800.0,comp_fallback,v1;v2;v3,pending;approved;approved,0.0;0.0;0.0,0.55;0.87;0.73,v1,v1,v1
fallback_user_0092,premium,DE,C,/settings,1750165600.0,comp_fallback,v1;v2;v3,approved;pending;pending,0.0;0.0;0.0,0.78;0.56;0.65,v1,v1,v1
fallback_user_0093,premium,FR,B,/users,1750167400.0,comp_fallback,v1;v2;v3;v4,pending;pending;approved;pending,0.0;0.0;0.0;0.0,0.84;0.8;0.87;0.5,v1,v1,v1
fallback_user_0094,premium,US,A,/api/v1/versions,1750169200.0,comp_fallback,v1;v2;v3;v4,pending;pending;approved;pending,0.0;0.0;0.0;0.0,0.71;0.61;0.88;0.8,v1,v1,v1
fallback_user_0095,admin,CA,C,/transactions,1750171000.0,comp_fallback,v1;v2,approved;pending,0.0;0.0,0.73;0.77,v1,v1,v1
fallback_user_0096,standard,DE,C,/dashboard,1750172800.0,comp_fallback,v1,approved,0.0,0.77,v1,v1,v1
fallback_user_0097,admin,JP,C,/users,1750174600.0,comp_fallback,v1;v2;v3,pending;pending;approved,0.0;0.0;0.0,0.71;0.93;0.58,v1,v1,v1
fallback_user_0098,standard,DE,C,/dashboard,1750176400.0,comp_fallback,v1;v2;v3,approved;pending;approved,0.0;0.0;0.0,0.82;0.72;0.97,v1,v1,v1
fallback_user_0099,premium,US,A,/settings,1750178200.0,comp_fallback,v1;v2;v3,pending;pending;approved,0.0;0.0;0.0,0.58;0.79;0.91,v1,v1,v1
fallback_user_0100,premium,AU,A,/admin,1750180000.0,comp_fallback,v1;v2;v3;v4,pending;pending;pending;pending,0.0;0.0;0.0;0.0,0.98;0.86;0.5;0.93,v1,v1,v1
fallback_user_0101,premium,GB,A,/users,1750181800.0,comp_fallback,v1,pending,0.0,0.93,v1,v1,v1
fallback_user_0102,premium,GB,B,/admin,1750183600.0,comp_fallback,v1;v2;v3,approved;pending;approved,0.0;0.0;0.0,0.5;0.77;0.55,v1,v1,v1
fallback_user_0103,premium,CA,C,/reports,1750185400.0,comp_fallback,v1;v2,approved;pending,0.0;0.0,0.51;0.51,v1,v1,v1
fallback_user_0104,standard,CA,A,/admin,1750187200.0,comp_fallback,v1;v2;v3,pending;approved;pending,0.0;0.0;0.0,0.85;0.58;0.88,v1,v1,v1
fallback_user_0105,admin,SG,B,/api/v1/versions,1750189000.0,comp_fallback,v1;v2,approved;approved,0.0;0.0,0.84;0.97,v1,v1,v1
fallback_user_0106,premium,FR,C,/users,1750190800.0,comp_fallback,v1;v2;v3,pending;approved;pending,0.0;0.0;0.0,0.61;0.65;0.78,v1,v1,v1
fallback_user_0107,admin,GB,B,/reports,1750192600.0,comp_fallback,v1,pending,0.0,0.54,v1,v1,v1
fallback_user_0108,admin,GB,C,/settings,1750194400.0,comp_fallback,v1;v2;v3,approved;pending;pending,0.0;0.0;0.0,0.77;0.93;0.65,v1,v1,v1
fallback_user_0109,premium,AU,B,/api/v1/versions,1750196200.0,comp_fallback,v1,pending,0.0,0.9,v1,v1,v1
fallback_user_0110,standard,AU,A,/transactions,1750198000.0,comp_fallback,v1;v2;v3;v4,pending;pending;pending;pending,0.0;0.0;0.0;0.0,0.88;0.77;0.9;0.93,v1,v1,v1
fallback_user_0111,premium,GB,B,/api/v1/versions,1750199800.0,comp_fallback,v1;v2;v3,approved;approved;pending,0.0;0.0;0.0,0.78;0.77;0.86,v1,v1,v1
fallback_user_0112,premium,AU,C,/login,1750201600.0,comp_fallback,v1;v2;v3,approved;pending;pending,0.0;0.0;0.0,0.78;0.92;0.97,v1,v1,v1
fallback_user_0113,premium,AU,B,/settings,1750203400.0,comp_fallback,v1,approved,0.0,0.68,v1,v1,v1
fallback_user_0114,standard,FR,B,/users,1750205200.0,comp_fallback,v1;v2;v3,pending;approved;approved,0.0;0.0;0.0,0.79;0.88;0.7,v1,v1,v1
fallback_user_0115,premium,FR,A,/settings,1750207000.0,comp_fallback,v1;v2,pending;approved,0.0;0.0,0.77;0.71,v1,v1,v1
fallback_user_0116,admin,SG,B,/transactions,1750208800.0,comp_fallback,v1,pending,0.0,0.95,v1,v1,v1
fallback_user_0117,standard,GB,A,/audit-log,1750210600.0,comp_fallback,v1;v2;v3;v4,approved;approved;pending;approved,0.0;0.0;0.0;0.0,0.51;0.6;0.88;0.52,v1,v1,v1
fallback_user_0118,standard,FR,A,/reports,1750212400.0,comp_fallback,v1;v2;v3;v4,pending;approved;approved;approved,0.0;0.0;0.0;0.0,0.87;0.75;0.9;0.56,v1,v1,v1
fallback_user_0119,standard,US,B,/users,1750214200.0,comp_fallback,v1;v2;v3,pending;pending;pending,0.0;0.0;0.0,0.54;0.78;0.93,v1,v1,v1
fallback_user_0120,admin,CA,B,/api/v1/versions,1750216000.0,comp_fallback,v1,approved,0.0,0.8,v1,v1,v1
fallback_user_0121,standard,DE,C,/login,1750217800.0,comp_fallback,v1;v2,pending;approved,0.0;0.0,0.7;0.75,v1,v1,v1
fallback_user_0122,admin,SG,C,/users,1750219600.0,comp_fallback,v1;v2;v3;v4,pending;approved;approved;pending,0.0;0.0;0.0;0.0,0.71;0.58;0.79;0.61,v1,v1,v1
fallback_user_0123,premium,GB,A,/api/v1/versions,1750221400.0,comp_fallback,v1,pending,0.0,0.71,v1,v1,v1
fallback_user_0124,standard,GB,A,/admin,1750223200.0,comp_fallback,v1;v2;v3,approved;pending;pending,0.0;0.0;0.0,0.8;0.87;0.99,v1,v1,v1
fallback_user_0125,standard,GB,B,/dashboard,1750225000.0,comp_fallback,v1;v2;v3,pending;pending;approved,0.0;0.0;0.0,0.89;0.8;0.97,v1,v1,v1
fallback_user_0126,standard,SG,A,/reports,1750226800.0,comp_fallback,v1,approved,0.0,0.88,v1,v1,v1
fallback_user_0127,admin,SG,C,/audit-log,1750228600.0,comp_fallback,v1;v2,approved;approved,0.0;0.0,0.57;0.7,v1,v1,v1
fallback_user_0128,standard,CA,C,/audit-log,1750230400.0,comp_fallback,v1;v2;v3,pending;pending;approved,0.0;0.0;0.0,0.88;0.8;0.86,v1,v1,v1
fallback_user_0129,premium,AU,B,/api/v1/flags,1750232200.0,comp_fallback,v1;v2;v3;v4,approved;approved;pending;approved,0.0;0.0;0.0;0.0,0.92;0.78;0.98;0.6,v1,v1,v1
fallback_user_0130,premium,SG,A,/users,1750234000.0,comp_fallback,v1;v2;v3;v4,pending;approved;approved;approved,0.0;0.0;0.0;0.0,0.93;0.85;0.78;0.92,v1,v1,v1
fallback_user_0131,standard,SG,C,/dashboard,1750235800.0,comp_fallback,v1;v2;v3;v4,pending;approved;approved;approved,0.0;0.0;0.0;0.0,0.63;0.73;0.97;0.9,v1,v1,v1
fallback_user_0132,standard,JP,A,/login,1750237600.0,comp_fallback,v1;v2,approved;pending,0.0;0.0,0.91;0.71,v1,v1,v1
fallback_user_0133,standard,CA,A,/settings,1750239400.0,comp_fallback,v1;v2,pending;approved,0.0;0.0,0.83;0.64,v1,v1,v1
fallback_user_0134,admin,US,B,/login,1750241200.0,comp_fallback,v1;v2,approved;pending,0.0;0.0,0.88;0.89,v1,v1,v1
fallback_user_0135,admin,JP,A,/transactions,1750243000.0,comp_fallback,v1;v2;v3;v4,approved;pending;approved;approved,0.0;0.0;0.0;0.0,0.54;0.86;0.73;0.87,v1,v1,v1
fallback_user_0136,premium,CA,B,/audit-log,1750244800.0,comp_fallback,v1;v2;v3,approved;pending;approved,0.0;0.0;0.0,0.95;0.74;0.5,v1,v1,v1
fallback_user_0137,standard,DE,C,/settings,1750246600.0,comp_fallback,v1;v2,approved;approved,0.0;0.0,0.6;0.62,v1,v1,v1
fallback_user_0138,admin,CA,C,/audit-log,1750248400.0,comp_fallback,v1;v2,pending;pending,0.0;0.0,0.96;0.83,v1,v1,v1
fallback_user_0139,standard,FR,A,/users,1750250200.0,comp_fallback,v1,approved,0.0,0.84,v1,v1,v1
fallback_user_0140,admin,GB,C,/settings,1750252000.0,comp_fallback,v1,approved,0.0,1.0,v1,v1,v1
fallback_user_0141,admin,DE,A,/api/v1/flags,1750253800.0,comp_fallback,v1,pending,0.0,0.63,v1,v1,v1
fallback_user_0142,admin,FR,C,/api/v1/flags,1750255600.0,comp_fallback,v1;v2;v3;v4,approved;pending;approved;approved,0.0;0.0;0.0;0.0,0.59;0.65;0.54;0.65,v1,v1,v1
fallback_user_0143,premium,SG,C,/reports,1750257400.0,comp_fallback,v1;v2;v3;v4,approved;approved;approved;approved,0.0;0.0;0.0;0.0,0.59;0.56;0.68;0.55,v1,v1,v1
fallback_user_0144,admin,JP,C,/settings,1750259200.0,comp_fallback,v1;v2;v3,pending;approved;approved,0.0;0.0;0.0,0.64;0.64;0.98,v1,v1,v1
fallback_user_0145,standard,US,B,/users,1750261000.0,comp_fallback,v1,pending,0.0,0.73,v1,v1,v1
fallback_user_0146,admin,FR,A,/audit-log,1750262800.0,comp_fallback,v1,pending,0.0,0.96,v1,v1,v1
fallback_user_0147,standard,FR,B,/reports,1750264600.0,comp_fallback,v1;v2,pending;pending,0.0;0.0,0.94;0.98,v1,v1,v1
fallback_user_0148,standard,SG,C,/login,1750266400.0,comp_fallback,v1;v2,pending;approved,0.0;0.0,0.97;0.71,v1,v1,v1
fallback_user_0149,standard,FR,C,/settings,1750268200.0,comp_fallback,v1;v2;v3,pending;pending;approved,0.0;0.0;0.0,0.58;0.69;0.63,v1,v1,v1
fallback_user_0150,standard,FR,A,/reports,1750270000.0,comp_fallback,v1;v2;v3,pending;pending;pending,0.0;0.0;0.0,0.58;0.97;0.72,v1,v1,v1
fallback_user_0151,premium,FR,C,/dashboard,1750271800.0,comp_fallback,v1;v2,pending;pending,0.0;0.0,0.68;0.57,v1,v1,v1
fallback_user_0152,admin,CA,B,/admin,1750273600.0,comp_fallback,v1;v2,approved;pending,0.0;0.0,0.99;0.66,v1,v1,v1
fallback_user_0153,premium,GB,B,/users,1750275400.0,comp_fallback,v1;v2;v3;v4,approved;pending;pending;approved,0.0;0.0;0.0;0.0,0.87;0.99;0.93;0.65,v1,v1,v1
fallback_user_0154,admin,GB,C,/api/v1/versions,1750277200.0,comp_fallback,v1,approved,0.0,0.78,v1,v1,v1
fallback_user_0155,standard,GB,B,/api/v1/flags,1750279000.0,comp_fallback,v1;v2,pending;pending,0.0;0.0,0.67;0.75,v1,v1,v1
fallback_user_0156,standard,DE,C,/dashboard,1750280800.0,comp_fallback,v1;v2;v3,pending;approved;pending,0.0;0.0;0.0,0.96;0.73;0.59,v1,v1,v1
fallback_user_0157,standard,JP,B,/api/v1/versions,1750282600.0,comp_fallback,v1;v2;v3,pending;pending;approved,0.0;0.0;0.0,0.76;0.84;0.79,v1,v1,v1
fallback_user_0158,standard,GB,B,/reports,1750284400.0,comp_fallback,v1;v2,approved;pending,0.0;0.0,0.94;0.94,v1,v1,v1
fallback_user_0159,standard,SG,B,/login,1750286200.0,comp_fallback,v1;v2,pending;approved,0.0;0.0,0.8;0.71,v1,v1,v1
fallback_user_0160,premium,AU,B,/settings,1750288000.0,comp_fallback,v1;v2;v3,approved;pending;approved,0.0;0.0;0.0,0.51;0.75;0.96,v1,v1,v1
fallback_user_0161,premium,JP,C,/login,1750289800.0,comp_fallback,v1;v2;v3,pending;approved;pending,0.0;0.0;0.0,0.73;0.73;0.84,v1,v1,v1
fallback_user_0162,standard,FR,A,/reports,1750291600.0,comp_fallback,v1;v2;v3;v4,approved;approved;approved;approved,0.0;0.0;0.0;0.0,0.73;0.8;0.99;0.84,v1,v1,v1
fallback_user_0163,admin,GB,C,/dashboard,1750293400.0,comp_fallback,v1;v2;v3,approved;pending;pending,0.0;0.0;0.0,0.77;0.7;0.86,v1,v1,v1
fallback_user_0164,premium,SG,C,/api/v1/versions,1750295200.0,comp_fallback,v1,pending,0.0,0.54,v1,v1,v1
fallback_user_0165,premium,AU,B,/admin,1750297000.0,comp_fallback,v1;v2;v3;v4,pending;pending;approved;approved,0.0;0.0;0.0;0.0,0.79;0.77;0.83;0.78,v1,v1,v1
fallback_user_0166,standard,JP,C,/users,1750298800.0,comp_fallback,v1,pending,0.0,0.95,v1,v1,v1
fallback_user_0167,premium,US,C,/users,1750300600.0,comp_fallback,v1,approved,0.0,0.79,v1,v1,v1
