user_id,tier,region,compliance_group,route_path,timestamp_utc,component_id,version_ids,compliance_statuses,rollout_pcts,stability_scores,active_version_id,fallback_version_id,ground_truth_version_id
adversarial_user_0047,standard,CA,B,/settings,1750042300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0048,premium,JP,A,/audit-log,1750043200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v1
adversarial_user_0049,standard,SG,C,/login,1750044100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0050,standard,CA,B,/reports,1750045000.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0051,standard,CA,A,/api/v1/flags,1750045900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.97;0.67;0.98,v1,v1,v1
adversarial_user_0052,premium,DE,C,/admin,1750046800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0053,standard,CA,A,/transactions,1750047700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0054,admin,US,B,/dashboard,1750048600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0055,standard,SG,C,/login,1750049500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0056,premium,FR,A,/api/v1/flags,1750050400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.67;0.68;0.67,v1,v1,v1
adversarial_user_0057,premium,US,B,/login,1750051300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0058,admin,DE,B,/api/v1/versions,1750052200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0059,admin,JP,B,/audit-log,1750053100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0060,standard,GB,C,/admin,1750054000.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0061,premium,GB,A,/admin,1750054900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.69;0.99;0.96,v1,v1,v1
adversarial_user_0062,premium,DE,C,/login,1750055800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0063,admin,SG,B,/api/v1/versions,1750056700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0064,admin,CA,A,/login,1750057600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0065,premium,GB,B,/audit-log,1750058500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0066,standard,DE,C,/transactions,1750059400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.65;0.54;0.58,v1,v1,v1
adversarial_user_0067,standard,US,A,/dashboard,1750060300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0068,premium,FR,B,/api/v1/versions,1750061200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0069,premium,DE,C,/api/v1/flags,1750062100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0070,premium,SG,C,/dashboard,1750063000.0,comp_adversarial,v1,approved,1.0,0.9,v1,v1,v1
adversarial_user_0071,premium,GB,C,/api/v1/versions,1750063900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.65;0.95;0.71,v1,v1,v1
adversarial_user_0072,standard,SG,B,/users,1750064800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0073,admin,AU,A,/users,1750065700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0074,premium,FR,B,/reports,1750066600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0075,admin,DE,A,/settings,1750067500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0076,premium,AU,B,/audit-log,1750068400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.72;0.89;0.86,v1,v1,v1
adversarial_user_0077,standard,FR,B,/users,1750069300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0078,admin,SG,B,/reports,1750070200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0079,standard,CA,C,/reports,1750071100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0080,admin,FR,A,/transactions,1750072000.0,comp_adversarial,v1,approved,1.0,0.9,v1,v1,v1
adversarial_user_0081,premium,US,B,/api/v1/flags,1750072900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.63;0.65;0.9,v1,v1,v1
adversarial_user_0082,standard,DE,C,/login,1750073800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0083,admin,US,B,/reports,1750074700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0084,admin,AU,C,/transactions,1750075600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0085,standard,SG,A,/api/v1/versions,1750076500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0086,admin,DE,A,/api/v1/versions,1750077400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.73;0.84;0.65,v1,v1,v1
adversarial_user_0087,admin,DE,C,/settings,1750078300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0088,premium,DE,A,/transactions,1750079200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0089,admin,SG,B,/login,1750080100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0090,premium,CA,B,/reports,1750081000.0,comp_adversarial,v1,approved,1.0,0.9,v1,v1,v1
adversarial_user_0091,premium,SG,C,/dashboard,1750081900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.98;0.69;0.5,v1,v1,v1
adversarial_user_0092,premium,FR,B,/api/v1/flags,1750082800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0093,admin,SG,B,/settings,1750083700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0094,admin,AU,B,/users,1750084600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0095,admin,US,B,/reports,1750085500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0096,admin,FR,B,/api/v1/versions,1750086400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.7;0.99;0.51,v1,v1,v1
adversarial_user_0097,premium,AU,C,/login,1750087300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0098,standard,JP,C,/api/v1/flags,1750088200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0099,admin,SG,B,/reports,1750089100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0100,admin,AU,A,/audit-log,1750090000.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0101,standard,SG,B,/settings,1750090900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.63;0.66;0.82,v1,v1,v1
adversarial_user_0102,standard,SG,B,/audit-log,1750091800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0103,premium,FR,A,/users,1750092700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0104,admin,FR,A,/settings,1750093600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0105,premium,AU,A,/settings,1750094500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0106,admin,DE,C,/admin,1750095400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.7;0.86;0.54,v1,v1,v1
adversarial_user_0107,standard,DE,C,/login,1750096300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0108,premium,AU,B,/admin,1750097200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0109,admin,DE,B,/settings,1750098100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0110,admin,US,A,/api/v1/flags,1750099000.0,comp_adversarial,v1,approved,1.0,0.9,v1,v1,v1
adversarial_user_0111,admin,DE,C,/api/v1/flags,1750099900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.79;0.75;0.75,v1,v1,v1
adversarial_user_0112,admin,JP,A,/api/v1/flags,1750100800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0113,premium,FR,A,/login,1750101700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0114,standard,SG,B,/dashboard,1750102600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0115,premium,FR,B,/users,1750103500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0116,admin,CA,A,/dashboard,1750104400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.83;0.68;0.77,v1,v1,v1
adversarial_user_0117,admin,SG,A,/api/v1/versions,1750105300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0118,standard,AU,A,/api/v1/versions,1750106200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0119,admin,GB,C,/reports,1750107100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0120,admin,US,A,/api/v1/flags,1750108000.0,comp_adversarial,v1,approved,1.0,0.9,v1,v1,v1
adversarial_user_0121,admin,GB,A,/reports,1750108900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.61;0.82;0.71,v1,v1,v1
adversarial_user_0122,admin,AU,B,/api/v1/flags,1750109800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0123,standard,DE,C,/api/v1/flags,1750110700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0124,premium,FR,C,/settings,1750111600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0125,standard,DE,A,/api/v1/flags,1750112500.0,comp_adversarial,v1,approved,1.0,0.9,v1,v1,v1
adversarial_user_0126,premium,SG,C,/settings,1750113400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.94;0.67;0.77,v1,v1,v1
adversarial_user_0127,premium,SG,C,/settings,1750114300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0128,premium,SG,B,/login,1750115200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0129,admin,DE,C,/api/v1/flags,1750116100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0130,standard,JP,C,/transactions,1750117000.0,comp_adversarial,v1,approved,1.0,0.9,v1,v1,v1
adversarial_user_0131,standard,SG,A,/admin,1750117900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.63;0.57;0.86,v1,v1,v1
adversarial_user_0132,admin,US,C,/audit-log,1750118800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0133,standard,FR,A,/dashboard,1750119700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0134,standard,SG,C,/api/v1/versions,1750120600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0135,admin,FR,A,/dashboard,1750121500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0136,premium,CA,A,/settings,1750122400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.9;0.65;0.61,v1,v1,v1
adversarial_user_0137,standard,SG,B,/dashboard,1750123300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0138,admin,DE,A,/transactions,1750124200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0139,premium,AU,C,/audit-log,1750125100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0140,admin,GB,A,/transactions,1750126000.0,comp_adversarial,v1,approved,1.0,0.9,v1,v1,v1
adversarial_user_0141,standard,JP,C,/reports,1750126900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.88;0.6;0.69,v1,v1,v1
adversarial_user_0142,standard,FR,B,/users,1750127800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0143,standard,FR,B,/users,1750128700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0144,admin,CA,C,/login,1750129600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0145,premium,GB,A,/api/v1/flags,1750130500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0146,premium,GB,A,/users,1750131400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.86;0.92;0.89,v1,v1,v1
adversarial_user_0147,admin,US,C,/users,1750132300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0148,standard,FR,B,/transactions,1750133200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0149,admin,FR,A,/api/v1/versions,1750134100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0150,standard,JP,B,/settings,1750135000.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0151,standard,CA,A,/reports,1750135900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.55;0.89;0.99,v1,v1,v1
adversarial_user_0152,standard,FR,A,/reports,1750136800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0153,standard,CA,B,/settings,1750137700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0154,premium,GB,B,/audit-log,1750138600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0155,standard,DE,B,/api/v1/flags,1750139500.0,comp_adversarial,v1,approved,1.0,0.9,v1,v1,v1
adversarial_user_0156,admin,GB,C,/audit-log,1750140400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.81;0.67;0.98,v1,v1,v1
adversarial_user_0157,premium,AU,A,/reports,1750141300.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0158,admin,FR,C,/admin,1750142200.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0159,premium,JP,A,/admin,1750143100.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0160,premium,FR,B,/audit-log,1750144000.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0161,premium,US,B,/api/v1/flags,1750144900.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.88;0.51;0.89,v1,v1,v1
adversarial_user_0162,premium,US,B,/api/v1/versions,1750145800.0,comp_adversarial,v1;v2;v3,approved;approved;approved,1.0;1.0;1.0,0.8;0.8;0.8,v1,v1,v1
adversarial_user_0163,premium,JP,A,/dashboard,1750146700.0,comp_adversarial,v1;v2,approved;pending,0.01;1.0,0.9;0.95,v1,v1,v2
adversarial_user_0164,premium,GB,A,/reports,1750147600.0,comp_adversarial,v1;v2;v3,deprecated;pending;approved,1.0;1.0;1.0,1.0;0.9;0.5,v1,v1,v3
adversarial_user_0165,admin,US,B,/dashboard,1750148500.0,comp_adversarial,v1,approved,0.0,0.9,v1,v1,v1
adversarial_user_0166,premium,FR,A,/audit-log,1750149400.0,comp_adversarial,v1;v2;v3,deprecated;deprecated;deprecated,1.0;1.0;1.0,0.93;0.74;0.55,v1,v1,v1
